timestamp,gpu_memory_used_mb,gpu_utilization_pct,power_draw_w,temperature_c,process_rss_mb,elapsed_seconds
2026-07-20T03:59:28.699633+00:00,4.0,0.0,50.14,37.0,519.5625,0.23600130528211594
2026-07-20T03:59:29.026417+00:00,4.0,0.0,50.14,37.0,598.2578125,0.5627862997353077
2026-07-20T03:59:29.365573+00:00,4.0,0.0,50.15,37.0,617.95703125,0.9019421450793743
2026-07-20T03:59:29.646094+00:00,4.0,0.0,50.13,37.0,620.78125,1.1824641562998295
2026-07-20T03:59:30.042140+00:00,4.0,0.0,50.13,37.0,657.23046875,1.578509271144867
2026-07-20T03:59:30.341020+00:00,4.0,0.0,50.13,37.0,663.140625,1.8773913942277431
2026-07-20T03:59:30.655866+00:00,4.0,0.0,50.13,37.0,741.09765625,2.192235518246889
2026-07-20T03:59:30.967860+00:00,4.0,0.0,50.12,37.0,759.95703125,2.5042297057807446
2026-07-20T03:59:31.395480+00:00,4.0,0.0,50.12,37.0,836.45703125,2.9318379275500774
2026-07-20T03:59:31.707917+00:00,4.0,0.0,50.12,37.0,868.55859375,3.2442835085093975
2026-07-20T03:59:32.059590+00:00,905.0,8.0,58.7,38.0,1428.4375,3.595958575606346
2026-07-20T03:59:32.375443+00:00,2059.0,8.0,68.25,38.0,2490.6875,3.9118122830986977
2026-07-20T03:59:32.695962+00:00,3213.0,8.0,77.79,39.0,3557.75,4.232331935316324
2026-07-20T03:59:33.130750+00:00,3677.0,1.0,80.46,39.0,1008.30078125,4.667118068784475
2026-07-20T03:59:33.431072+00:00,3831.0,1.0,80.44,39.0,1427.08984375,4.967439755797386
2026-07-20T03:59:33.729045+00:00,4035.0,44.0,92.04,41.0,1754.29296875,5.265412852168083
2026-07-20T03:59:34.029356+00:00,4037.0,41.0,98.34,40.0,1756.046875,5.56572537496686
2026-07-20T03:59:34.330330+00:00,4037.0,41.0,106.01,41.0,1756.046875,5.866699617356062
2026-07-20T03:59:34.629953+00:00,4037.0,42.0,104.26,41.0,1756.046875,6.166323401033878
2026-07-20T03:59:34.906230+00:00,4037.0,42.0,107.05,41.0,1756.046875,6.442599713802338
2026-07-20T03:59:35.205082+00:00,4037.0,41.0,107.53,41.0,1756.16796875,6.741451401263475
2026-07-20T03:59:35.505063+00:00,4037.0,42.0,107.99,42.0,1756.16796875,7.041432663798332
2026-07-20T03:59:35.782276+00:00,4037.0,42.0,108.29,42.0,1756.16796875,7.318646389991045
2026-07-20T03:59:36.100086+00:00,4037.0,41.0,108.99,42.0,1756.16796875,7.636456772685051
2026-07-20T03:59:36.402408+00:00,4067.0,42.0,109.18,42.0,1756.16796875,7.938778430223465
2026-07-20T03:59:36.701777+00:00,4067.0,41.0,109.66,42.0,1756.16796875,8.238146856427193
2026-07-20T03:59:37.001404+00:00,4067.0,44.0,109.87,43.0,1756.16796875,8.53777388855815
2026-07-20T03:59:37.301575+00:00,4097.0,42.0,110.18,43.0,1756.171875,8.837942957878113
2026-07-20T03:59:37.601156+00:00,4097.0,43.0,110.57,43.0,1756.3671875,9.13751332089305
2026-07-20T03:59:37.923469+00:00,4097.0,44.0,111.27,43.0,1756.3671875,9.459839008748531
2026-07-20T03:59:38.220836+00:00,4097.0,44.0,111.96,43.0,1756.3671875,9.757203992456198
2026-07-20T03:59:38.522086+00:00,4127.0,44.0,112.54,44.0,1756.3671875,10.058455564081669
2026-07-20T03:59:38.864590+00:00,4127.0,43.0,112.6,44.0,1756.3671875,10.400959338992834
2026-07-20T03:59:39.182667+00:00,4127.0,44.0,113.06,44.0,1756.3671875,10.719036899507046
2026-07-20T03:59:39.481228+00:00,4127.0,44.0,113.64,44.0,1756.3671875,11.017597503960133
2026-07-20T03:59:39.779004+00:00,4127.0,45.0,114.57,44.0,1756.6328125,11.315373864024878
2026-07-20T03:59:40.077834+00:00,4127.0,45.0,115.13,44.0,1756.6328125,11.61420427635312
