timestamp,gpu_memory_used_mb,gpu_utilization_pct,power_draw_w,temperature_c,process_rss_mb,elapsed_seconds
2026-07-20T03:10:07.944110+00:00,4.0,0.0,49.4,35.0,554.1015625,0.3069244436919689
2026-07-20T03:10:08.271557+00:00,4.0,0.0,49.39,35.0,599.875,0.6343687474727631
2026-07-20T03:10:08.647534+00:00,4.0,0.0,49.42,35.0,616.87109375,1.010348528623581
2026-07-20T03:10:08.992101+00:00,4.0,0.0,49.42,35.0,629.43359375,1.3549156449735165
2026-07-20T03:10:09.339630+00:00,4.0,0.0,49.43,35.0,656.1796875,1.702444113790989
2026-07-20T03:10:09.670638+00:00,4.0,0.0,49.38,35.0,664.234375,2.0334518179297447
2026-07-20T03:10:09.979410+00:00,4.0,0.0,49.42,35.0,739.83984375,2.3422252871096134
2026-07-20T03:10:10.382607+00:00,4.0,0.0,49.46,35.0,762.46875,2.7454217933118343
2026-07-20T03:10:10.810707+00:00,4.0,0.0,49.5,35.0,839.7109375,3.17352182790637
2026-07-20T03:10:11.126409+00:00,4.0,0.0,49.49,35.0,858.53515625,3.489222213625908
2026-07-20T03:10:11.433979+00:00,905.0,4.0,55.58,36.0,1104.3359375,3.7967938743531704
2026-07-20T03:10:11.734247+00:00,1561.0,7.0,64.57,36.0,2009.8359375,4.09706224873662
2026-07-20T03:10:12.080439+00:00,2635.0,6.0,74.27,36.0,3010.6484375,4.443254929035902
2026-07-20T03:10:12.531854+00:00,3597.0,7.0,79.49,37.0,944.46484375,4.894669830799103
2026-07-20T03:10:12.834920+00:00,3677.0,2.0,79.45,37.0,1079.77734375,5.197734124958515
2026-07-20T03:10:13.180864+00:00,3831.0,1.0,79.5,37.0,1490.19921875,5.543675415217876
2026-07-20T03:10:13.506081+00:00,4035.0,3.0,91.86,38.0,1750.68359375,5.868896622210741
2026-07-20T03:10:13.850357+00:00,4037.0,41.0,100.51,38.0,1750.87109375,6.213173002004623
2026-07-20T03:10:14.152601+00:00,4037.0,41.0,108.74,39.0,1750.875,6.515407379716635
2026-07-20T03:10:14.502476+00:00,4037.0,42.0,105.53,39.0,1750.875,6.865291815251112
2026-07-20T03:10:14.850591+00:00,4037.0,42.0,106.15,39.0,1750.875,7.213402047753334
2026-07-20T03:10:15.197632+00:00,4037.0,42.0,106.12,39.0,1750.9765625,7.560448046773672
2026-07-20T03:10:15.500662+00:00,4037.0,42.0,106.27,40.0,1750.9765625,7.863477401435375
2026-07-20T03:10:15.826556+00:00,4037.0,43.0,106.6,40.0,1750.9765625,8.18937186151743
2026-07-20T03:10:16.127288+00:00,4067.0,41.0,107.21,40.0,1750.9765625,8.490103784948587
2026-07-20T03:10:16.473907+00:00,4067.0,43.0,108.0,40.0,1750.9765625,8.836722303181887
2026-07-20T03:10:16.774888+00:00,4067.0,44.0,108.59,40.0,1750.9765625,9.137703273445368
2026-07-20T03:10:17.121595+00:00,4097.0,43.0,109.29,41.0,1751.16796875,9.484410483390093
2026-07-20T03:10:17.470773+00:00,4097.0,44.0,109.95,41.0,1751.16796875,9.833589240908623
2026-07-20T03:10:17.819212+00:00,4097.0,44.0,110.49,41.0,1751.16796875,10.182027954608202
2026-07-20T03:10:18.142880+00:00,4127.0,44.0,110.83,41.0,1751.16796875,10.50569587573409
2026-07-20T03:10:18.443235+00:00,4127.0,42.0,110.84,41.0,1751.16796875,10.806050889194012
2026-07-20T03:10:18.793489+00:00,4127.0,43.0,111.15,41.0,1751.16796875,11.15630405396223
2026-07-20T03:10:19.095733+00:00,4127.0,44.0,111.71,42.0,1751.1875,11.458548597991467
2026-07-20T03:10:19.417674+00:00,4127.0,43.0,112.7,42.0,1751.4296875,11.780490443110466
2026-07-20T03:10:19.766114+00:00,4127.0,45.0,113.29,42.0,1751.4296875,12.12892971932888
2026-07-20T03:10:20.092675+00:00,4157.0,46.0,113.94,42.0,1751.4296875,12.455489780753851
2026-07-20T03:10:20.417762+00:00,4157.0,46.0,114.31,42.0,1751.4296875,12.78057799115777
2026-07-20T03:10:20.720569+00:00,4157.0,45.0,114.73,42.0,1751.4296875,13.083383366465569
2026-07-20T03:10:21.047619+00:00,4157.0,46.0,115.25,42.0,1751.4296875,13.41043471172452
