timestamp,gpu_memory_used_mb,gpu_utilization_pct,power_draw_w,temperature_c,process_rss_mb,elapsed_seconds
2026-07-13T12:22:59.216738+00:00,0.0,0.0,50.21,31.0,460.5625,0.5472965482622385
2026-07-13T12:22:59.543342+00:00,0.0,0.0,50.22,31.0,505.48828125,0.8739010710269213
2026-07-13T12:22:59.927562+00:00,0.0,0.0,50.23,31.0,521.04296875,1.2581229731440544
2026-07-13T12:23:00.261013+00:00,0.0,0.0,50.22,31.0,573.8984375,1.591575549915433
2026-07-13T12:23:00.564429+00:00,0.0,0.0,50.21,31.0,615.25,1.8949902281165123
2026-07-13T12:23:00.868813+00:00,0.0,0.0,50.24,31.0,632.58984375,2.199375933036208
2026-07-13T12:23:01.182362+00:00,0.0,0.0,50.23,31.0,635.64453125,2.5129107162356377
2026-07-13T12:23:01.672926+00:00,4.0,0.0,50.24,31.0,655.62109375,3.003485342487693
2026-07-13T12:23:02.028556+00:00,4.0,0.0,50.25,31.0,714.20703125,3.3591174203902483
2026-07-13T12:23:02.374758+00:00,4.0,0.0,50.23,31.0,742.0078125,3.7053204849362373
2026-07-13T12:23:02.759486+00:00,4.0,0.0,50.22,31.0,762.84375,4.090047055855393
2026-07-13T12:23:03.164807+00:00,4.0,0.0,50.24,31.0,831.1484375,4.495366163551807
2026-07-13T12:23:03.640653+00:00,20.0,0.0,51.41,31.0,940.15234375,4.971212984994054
2026-07-13T12:23:04.076481+00:00,1459.0,10.0,65.19,31.0,930.91015625,5.407042916864157
2026-07-13T12:23:04.386576+00:00,1643.0,2.0,79.26,31.0,1243.6953125,5.7171350587159395
2026-07-13T12:23:04.710024+00:00,1733.0,16.0,85.6,32.0,1642.29296875,6.040584838017821
2026-07-13T12:23:05.011230+00:00,1765.0,33.0,87.61,32.0,1742.98046875,6.341790601611137
2026-07-13T12:23:05.311557+00:00,1771.0,32.0,90.67,32.0,1743.04296875,6.64211886562407
2026-07-13T12:23:05.617774+00:00,1771.0,33.0,93.85,32.0,1743.046875,6.94833560846746
2026-07-13T12:23:05.919383+00:00,1771.0,33.0,93.53,32.0,1743.07421875,7.249945057556033
2026-07-13T12:23:06.213971+00:00,1771.0,33.0,93.6,32.0,1743.33984375,7.5445329658687115
2026-07-13T12:23:06.533011+00:00,1777.0,33.0,93.74,32.0,1743.33984375,7.8635731134563684
2026-07-13T12:23:06.833366+00:00,1777.0,33.0,93.94,32.0,1743.359375,8.16392795741558
2026-07-13T12:23:07.156673+00:00,1777.0,33.0,94.11,32.0,1743.359375,8.487234510481358
2026-07-13T12:23:07.500706+00:00,1777.0,31.0,94.45,32.0,1743.38671875,8.831268949434161
2026-07-13T12:23:07.825509+00:00,1783.0,32.0,94.49,32.0,1743.38671875,9.156071491539478
2026-07-13T12:23:08.168928+00:00,1783.0,33.0,94.62,32.0,1743.41015625,9.499488111585379
2026-07-13T12:23:08.468849+00:00,1783.0,33.0,94.58,32.0,1743.4296875,9.79941201582551
2026-07-13T12:23:08.793810+00:00,2455.0,22.0,96.6,32.0,1823.6875,10.124372079968452
2026-07-13T12:23:09.113474+00:00,2613.0,37.0,103.93,32.0,1824.16796875,10.44403574988246
2026-07-13T12:23:09.698334+00:00,2613.0,0.0,102.12,32.0,1914.60546875,11.028894893825054
