timestamp,gpu_memory_used_mb,gpu_utilization_pct,power_draw_w,temperature_c,process_rss_mb,elapsed_seconds
2026-07-19T13:18:02.471074+00:00,4.0,0.0,49.52,34.0,551.15625,0.31955767050385475
2026-07-19T13:18:02.827103+00:00,4.0,0.0,49.51,34.0,599.9140625,0.6755838952958584
2026-07-19T13:18:03.213106+00:00,4.0,0.0,49.58,34.0,614.890625,1.0615888014435768
2026-07-19T13:18:03.571533+00:00,4.0,0.0,49.53,34.0,621.3046875,1.420016884803772
2026-07-19T13:18:04.030191+00:00,4.0,0.0,49.53,34.0,656.86328125,1.8786745853722095
2026-07-19T13:18:04.364076+00:00,4.0,0.0,49.5,34.0,660.06640625,2.2125598676502705
2026-07-19T13:18:04.725437+00:00,4.0,0.0,49.48,34.0,722.3515625,2.5739208832383156
2026-07-19T13:18:05.068591+00:00,4.0,0.0,49.47,34.0,745.90625,2.9170758686959743
2026-07-19T13:18:05.446975+00:00,4.0,0.0,49.51,34.0,763.61328125,3.2954586520791054
2026-07-19T13:18:05.989579+00:00,4.0,0.0,49.55,34.0,844.7421875,3.838063422590494
2026-07-19T13:18:06.319079+00:00,4.0,0.0,49.57,34.0,861.82421875,4.167563296854496
2026-07-19T13:18:06.725966+00:00,,,,,978.578125,4.574450433254242
2026-07-19T13:18:07.074993+00:00,1397.0,8.0,64.8,35.0,1889.08984375,4.923478201031685
2026-07-19T13:18:07.425630+00:00,2549.0,8.0,75.28,36.0,2950.1015625,5.274106338620186
2026-07-19T13:18:07.875392+00:00,3597.0,8.0,79.56,36.0,968.91796875,5.723877165466547
2026-07-19T13:18:08.225846+00:00,4861.0,8.0,79.64,36.0,2191.48046875,6.074328787624836
2026-07-19T13:18:08.573409+00:00,6155.0,9.0,79.78,36.0,3376.85546875,6.421892140060663
2026-07-19T13:18:09.097710+00:00,6811.0,0.0,79.78,36.0,1010.90625,6.946193691343069
2026-07-19T13:18:09.447771+00:00,6911.0,0.0,79.74,37.0,1363.5546875,7.296256378293037
2026-07-19T13:18:09.792072+00:00,6981.0,18.0,82.71,37.0,1672.0703125,7.640556782484055
2026-07-19T13:18:10.145770+00:00,6983.0,33.0,86.53,37.0,1770.0234375,7.994245879352093
2026-07-19T13:18:10.475316+00:00,7005.0,35.0,91.9,37.0,1770.67578125,8.323801524937153
2026-07-19T13:18:10.824200+00:00,7025.0,34.0,94.4,38.0,1770.796875,8.672684255987406
2026-07-19T13:18:11.178366+00:00,7065.0,34.0,96.49,38.0,1770.828125,9.026850987225771
2026-07-19T13:18:11.478399+00:00,7085.0,34.0,96.73,38.0,1771.4609375,9.326882634311914
2026-07-19T13:18:11.820705+00:00,7109.0,34.0,97.04,38.0,1771.47265625,9.669189248234034
2026-07-19T13:18:12.173851+00:00,7129.0,35.0,97.38,38.0,1771.4765625,10.022335283458233
2026-07-19T13:18:12.525249+00:00,7149.0,34.0,97.43,38.0,1771.49609375,10.373720824718475
