timestamp,gpu_memory_used_mb,gpu_utilization_pct,power_draw_w,temperature_c,process_rss_mb,elapsed_seconds
2026-07-18T13:36:41.691941+00:00,4.0,0.0,49.74,33.0,521.30078125,0.26012584939599037
2026-07-18T13:36:42.008668+00:00,4.0,0.0,49.73,33.0,531.5703125,0.576844111084938
2026-07-18T13:36:42.423581+00:00,4.0,0.0,49.71,33.0,533.3828125,0.9917680211365223
2026-07-18T13:36:42.775517+00:00,4.0,0.0,49.63,33.0,548.67578125,1.343702532351017
2026-07-18T13:36:43.107740+00:00,4.0,0.0,49.65,33.0,623.8359375,1.675925463438034
2026-07-18T13:36:43.392279+00:00,4.0,0.0,49.65,33.0,648.19140625,1.9604233801364899
2026-07-18T13:36:43.931968+00:00,4.0,0.0,49.65,33.0,723.1953125,2.5001542679965496
2026-07-18T13:36:44.295869+00:00,20.0,0.0,50.69,33.0,802.30078125,2.8640251867473125
2026-07-18T13:36:44.643624+00:00,1289.0,7.0,61.5,34.0,1652.046875,3.211811702698469
2026-07-18T13:36:44.968286+00:00,2413.0,7.0,71.0,34.0,2693.734375,3.5364731177687645
2026-07-18T13:36:45.265199+00:00,3451.0,7.0,79.86,34.0,3647.7421875,3.8333868086338043
2026-07-18T13:36:45.566206+00:00,3673.0,0.0,79.73,34.0,863.4296875,4.134380269795656
2026-07-18T13:36:45.886489+00:00,3775.0,0.0,79.6,34.0,1233.828125,4.454676527529955
2026-07-18T13:36:46.207479+00:00,3801.0,9.0,80.61,34.0,1589.984375,4.77565349265933
2026-07-18T13:36:46.532242+00:00,3801.0,38.0,85.75,34.0,1634.80859375,5.100429583340883
2026-07-18T13:36:46.847711+00:00,3801.0,35.0,91.75,34.0,1634.84765625,5.4158984161913395
2026-07-18T13:36:47.151055+00:00,3801.0,37.0,96.74,34.0,1634.9140625,5.719243194907904
2026-07-18T13:36:47.455844+00:00,3801.0,38.0,98.79,34.0,1634.9296875,6.024025451391935
2026-07-18T13:36:47.805680+00:00,3801.0,39.0,99.42,34.0,1634.93359375,6.373866464942694
2026-07-18T13:36:48.102482+00:00,3801.0,37.0,100.08,34.0,1635.015625,6.67066903039813
2026-07-18T13:36:48.402382+00:00,3801.0,35.0,100.38,34.0,1635.01953125,6.970569860190153
2026-07-18T13:36:48.697459+00:00,3801.0,39.0,99.75,34.0,1635.0390625,7.26564759388566
