timestamp,gpu_memory_used_mb,gpu_utilization_pct,power_draw_w,temperature_c,process_rss_mb,elapsed_seconds
2026-07-13T10:54:28.575769+00:00,0.0,0.0,50.28,31.0,534.5859375,0.07788892090320587
2026-07-13T10:54:28.933807+00:00,0.0,0.0,50.28,31.0,547.16796875,0.4359183721244335
2026-07-13T10:54:29.262039+00:00,0.0,0.0,50.29,31.0,548.984375,0.7641590498387814
2026-07-13T10:54:29.567193+00:00,0.0,0.0,50.31,31.0,550.484375,1.0693125911056995
2026-07-13T10:54:29.877629+00:00,0.0,0.0,50.3,31.0,622.1015625,1.379747025668621
2026-07-13T10:54:30.401892+00:00,1.0,0.0,50.24,31.0,647.46875,1.9040094893425703
2026-07-13T10:54:30.774375+00:00,4.0,0.0,50.24,31.0,726.81640625,2.2764946334064007
2026-07-13T10:54:31.122050+00:00,1403.0,2.0,56.7,32.0,951.35546875,2.6241688542068005
2026-07-13T10:54:31.451485+00:00,1499.0,8.0,66.86,32.0,856.8671875,2.953605802729726
2026-07-13T10:54:31.730665+00:00,1601.0,0.0,75.83,32.0,1226.87109375,3.2327861580997705
2026-07-13T10:54:32.032807+00:00,1603.0,4.0,83.45,32.0,1607.72265625,3.534886294975877
2026-07-13T10:54:32.380028+00:00,1605.0,23.0,86.88,32.0,1612.40625,3.8821236044168472
2026-07-13T10:54:32.678652+00:00,1605.0,16.0,89.1,32.0,1612.546875,4.180773293599486
2026-07-13T10:54:33.003164+00:00,1605.0,29.0,92.21,32.0,1612.546875,4.505284590646625
2026-07-13T10:54:33.319056+00:00,1607.0,37.0,92.88,32.0,1612.55859375,4.821176657453179
2026-07-13T10:54:33.620747+00:00,1607.0,39.0,93.87,32.0,1612.55859375,5.122867219150066
2026-07-13T10:54:33.901258+00:00,1607.0,40.0,95.45,32.0,1612.55859375,5.403377877548337
2026-07-13T10:54:34.200422+00:00,1607.0,39.0,95.81,32.0,1612.55859375,5.7025417145341635
2026-07-13T10:54:34.549486+00:00,1607.0,29.0,95.18,32.0,1612.56640625,6.051604717969894
2026-07-13T10:54:34.830722+00:00,1607.0,39.0,95.18,32.0,1612.56640625,6.332840887829661
2026-07-13T10:54:35.130308+00:00,1607.0,39.0,95.01,32.0,1612.56640625,6.6324286218732595
2026-07-13T10:54:35.411445+00:00,1607.0,39.0,95.07,32.0,1612.56640625,6.913564864546061
2026-07-13T10:54:35.714718+00:00,1607.0,39.0,95.99,32.0,1612.56640625,7.216838905587792
2026-07-13T10:54:36.017153+00:00,1607.0,17.0,95.35,32.0,1612.6171875,7.51927288249135
2026-07-13T10:54:36.321252+00:00,1607.0,39.0,95.35,32.0,1612.6171875,7.823371974751353
2026-07-13T10:54:36.625442+00:00,1607.0,37.0,95.22,32.0,1612.6171875,8.127562059089541
2026-07-13T10:54:36.951992+00:00,1607.0,39.0,95.9,33.0,1612.6171875,8.454111218452454
2026-07-13T10:54:37.232733+00:00,1607.0,31.0,95.08,33.0,1612.6328125,8.73485366627574
2026-07-13T10:54:37.535324+00:00,1607.0,39.0,95.17,33.0,1612.63671875,9.037443770095706
2026-07-13T10:54:37.837184+00:00,1607.0,39.0,95.14,33.0,1612.63671875,9.339303934946656
2026-07-13T10:54:38.118154+00:00,1607.0,39.0,95.78,33.0,1612.63671875,9.62027432024479
2026-07-13T10:54:38.438687+00:00,1607.0,39.0,95.99,33.0,1612.63671875,9.940806677564979
2026-07-13T10:54:38.762611+00:00,1607.0,36.0,95.83,33.0,1612.6484375,10.264731666073203
2026-07-13T10:54:39.107336+00:00,1607.0,38.0,94.94,33.0,1612.6484375,10.609456926584244
2026-07-13T10:54:39.409100+00:00,1607.0,39.0,94.86,33.0,1612.6484375,10.91122230514884
2026-07-13T10:54:39.706795+00:00,1607.0,39.0,94.78,33.0,1612.6484375,11.208917297422886
2026-07-13T10:54:40.030258+00:00,1607.0,33.0,94.85,33.0,1612.6484375,11.532379135489464
2026-07-13T10:54:40.334412+00:00,1607.0,37.0,94.65,33.0,1613.4296875,11.836531553417444
2026-07-13T10:54:40.636905+00:00,1607.0,39.0,94.85,33.0,1613.43359375,12.1390261054039
2026-07-13T10:54:40.918782+00:00,1607.0,39.0,94.73,33.0,1613.43359375,12.42090292647481
2026-07-13T10:54:41.220997+00:00,1607.0,39.0,95.88,33.0,1613.43359375,12.72311906889081
2026-07-13T10:54:41.520337+00:00,1607.0,39.0,96.1,33.0,1613.44921875,13.022447749972343
2026-07-13T10:54:41.866261+00:00,1607.0,39.0,95.52,33.0,1613.4609375,13.368383085355163
2026-07-13T10:54:42.190566+00:00,1607.0,39.0,95.46,33.0,1613.4609375,13.692688170820475
2026-07-13T10:54:42.470703+00:00,1607.0,39.0,94.92,33.0,1613.4609375,13.972825629636645
2026-07-13T10:54:42.772838+00:00,1607.0,39.0,95.62,33.0,1613.4609375,14.274958543479443
2026-07-13T10:54:43.053030+00:00,1607.0,38.0,94.69,33.0,1613.4609375,14.555151000618935
2026-07-13T10:54:43.380930+00:00,1607.0,35.0,94.9,33.0,1613.4765625,14.883050870150328
2026-07-13T10:54:43.663457+00:00,1607.0,19.0,94.28,33.0,1613.48828125,15.165576931089163
2026-07-13T10:54:44.130706+00:00,643.0,0.0,91.89,33.0,1613.4921875,15.63282609730959
