timestamp,gpu_memory_used_mb,gpu_utilization_pct,power_draw_w,temperature_c,process_rss_mb,elapsed_seconds
2026-07-14T08:52:41.160468+00:00,0.0,0.0,48.56,31.0,460.53515625,0.517188610509038
2026-07-14T08:52:41.506738+00:00,0.0,0.0,48.43,31.0,507.95703125,0.8634596616029739
2026-07-14T08:52:41.843699+00:00,0.0,0.0,48.43,31.0,522.3046875,1.200420843437314
2026-07-14T08:52:42.202959+00:00,0.0,0.0,48.44,31.0,583.6953125,1.5596827268600464
2026-07-14T08:52:42.539569+00:00,0.0,0.0,48.45,31.0,618.27734375,1.8962905537337065
2026-07-14T08:52:42.890665+00:00,0.0,0.0,48.43,31.0,634.33203125,2.2473878487944603
2026-07-14T08:52:43.406027+00:00,4.0,0.0,48.48,31.0,654.59765625,2.7627510968595743
2026-07-14T08:52:43.849810+00:00,4.0,0.0,48.51,31.0,656.76953125,3.2065347898751497
2026-07-14T08:52:44.187005+00:00,4.0,0.0,48.52,31.0,723.96875,3.5437280293554068
2026-07-14T08:52:44.500033+00:00,4.0,0.0,48.47,31.0,755.86328125,3.856755517423153
2026-07-14T08:52:45.140665+00:00,4.0,0.0,48.49,31.0,825.23046875,4.497384747490287
2026-07-14T08:52:45.458299+00:00,4.0,0.0,48.49,31.0,862.13671875,4.81502116844058
2026-07-14T08:52:45.816549+00:00,721.0,3.0,56.94,32.0,1125.76171875,5.173271473497152
2026-07-14T08:52:46.164716+00:00,1739.0,4.0,66.88,32.0,1261.1328125,5.521439069882035
2026-07-14T08:52:46.474008+00:00,2535.0,1.0,75.67,32.0,1003.62890625,5.830730469897389
2026-07-14T08:52:46.802859+00:00,2637.0,0.0,78.19,32.0,1443.01171875,6.159581284970045
2026-07-14T08:52:47.109814+00:00,2685.0,11.0,79.71,32.0,1753.1171875,6.466538244858384
2026-07-14T08:52:47.464641+00:00,2687.0,31.0,82.28,32.0,1758.9296875,6.821353044360876
2026-07-14T08:52:47.820190+00:00,2689.0,31.0,85.12,32.0,1758.98046875,7.176912831142545
2026-07-14T08:52:48.152227+00:00,2709.0,32.0,86.0,32.0,1758.99609375,7.508951209485531
2026-07-14T08:52:48.462327+00:00,2749.0,30.0,86.25,32.0,1759.03125,7.8190506882965565
2026-07-14T08:52:48.812441+00:00,2769.0,31.0,86.5,32.0,1759.03125,8.169158345088363
2026-07-14T08:52:49.168610+00:00,2811.0,31.0,86.93,32.0,1759.09375,8.52533295750618
2026-07-14T08:52:49.521944+00:00,2831.0,32.0,86.86,32.0,1759.109375,8.87866728939116
2026-07-14T08:52:49.809311+00:00,2851.0,32.0,86.91,32.0,1759.12890625,9.166034346446395
2026-07-14T08:52:50.137923+00:00,2873.0,30.0,87.01,32.0,1759.171875,9.494646618142724
2026-07-14T08:52:50.446347+00:00,2913.0,31.0,87.2,32.0,1759.171875,9.803070649504662
2026-07-14T08:52:50.773117+00:00,2933.0,29.0,87.18,32.0,1759.2734375,10.129840912297368
2026-07-14T08:52:51.125298+00:00,3251.0,34.0,88.28,33.0,1759.53515625,10.482020933181047
2026-07-14T08:52:51.412427+00:00,3251.0,32.0,88.5,33.0,1759.546875,10.769146414473653
2026-07-14T08:52:51.768447+00:00,3251.0,29.0,88.44,33.0,1759.546875,11.125170012935996
2026-07-14T08:52:52.124817+00:00,3313.0,32.0,88.76,33.0,1759.56640625,11.481540141627192
2026-07-14T08:52:52.434585+00:00,3313.0,32.0,88.56,33.0,1759.5859375,11.79130869358778
2026-07-14T08:52:52.785086+00:00,3313.0,30.0,88.74,33.0,1759.59375,12.141809970140457
2026-07-14T08:52:53.094963+00:00,3313.0,31.0,87.06,33.0,1759.61328125,12.451686449348927
2026-07-14T08:52:53.420359+00:00,3313.0,32.0,87.07,33.0,1759.6171875,12.777082854881883
2026-07-14T08:52:53.781536+00:00,3313.0,31.0,87.02,33.0,1759.640625,13.138259511440992
2026-07-14T08:52:54.090623+00:00,3313.0,32.0,87.22,33.0,1759.640625,13.447347236797214
2026-07-14T08:52:54.440563+00:00,3313.0,31.0,87.29,33.0,1759.65625,13.797287654131651
2026-07-14T08:52:54.769018+00:00,3313.0,32.0,87.31,33.0,1759.65625,14.125738743692636
2026-07-14T08:52:55.141849+00:00,3313.0,32.0,87.37,33.0,1759.7109375,14.49857216142118
2026-07-14T08:52:55.490092+00:00,3313.0,32.0,87.63,33.0,1759.7265625,14.846815969794989
2026-07-14T08:52:55.817545+00:00,3599.0,32.0,88.79,33.0,1759.74609375,15.174260322004557
2026-07-14T08:52:56.168519+00:00,3599.0,31.0,88.63,33.0,1759.74609375,15.525242205709219
2026-07-14T08:52:56.520450+00:00,3825.0,21.0,92.46,33.0,1782.18359375,15.877173498272896
2026-07-14T08:52:56.975144+00:00,4473.0,2.0,101.04,33.0,1784.2109375,16.331867141649127
2026-07-14T08:52:57.300788+00:00,10903.0,40.0,110.37,34.0,1861.92578125,16.657511107623577
2026-07-14T08:52:57.643620+00:00,5067.0,17.0,107.03,33.0,1864.67578125,17.00034363567829
